Zipcode,Total Travel Time,Travel Time Less than 5 minutes,Travel Time 5 to 9 minutes,Travel Time 10 to 14 minutes,Travel Time 15 to 19 minutes,Travel Time 15 to 19 minutes,Travel Time 20 to 24 minutes,Travel Time 25 to 29 minutes,Travel Time 30 to 34 minutes,Travel Time 35 to 39 minutes,Travel Time 40 to 44 minutes,Travel Time 45 to 59 minutes,Travel Time 60 to 89 minutes,Travel Time 90 or more minutes
77484,4782.0,245.0,325.0,422.0,416.0,416.0,184.0,133.0,487.0,129.0,494.0,863.0,889.0,195.0
77493,10828.0,360.0,799.0,1420.0,1216.0,1216.0,1512.0,704.0,1404.0,284.0,464.0,1703.0,810.0,152.0
77502,13997.0,281.0,1022.0,1672.0,2172.0,2172.0,2179.0,1037.0,3144.0,117.0,523.0,901.0,677.0,272.0
77503,9141.0,129.0,647.0,1320.0,1652.0,1652.0,1954.0,619.0,1114.0,212.0,250.0,859.0,240.0,145.0
77504,10121.0,211.0,858.0,1126.0,1494.0,1494.0,1658.0,700.0,1689.0,248.0,540.0,1121.0,360.0,116.0
77505,11418.0,238.0,1068.0,1481.0,2045.0,2045.0,1718.0,641.0,1611.0,375.0,426.0,1038.0,663.0,114.0
77506,12540.0,134.0,1024.0,1531.0,2552.0,2552.0,1748.0,761.0,2345.0,186.0,380.0,1047.0,702.0,130.0
77507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77520,14093.0,308.0,1425.0,2042.0,3085.0,3085.0,1916.0,632.0,2049.0,281.0,327.0,801.0,837.0,390.0
77521,19598.0,662.0,2064.0,3507.0,3717.0,3717.0,2931.0,735.0,2106.0,276.0,859.0,1175.0,1171.0,395.0
77530,11980.0,349.0,791.0,1475.0,1998.0,1998.0,1600.0,671.0,2447.0,472.0,311.0,1175.0,457.0,234.0
77532,11779.0,168.0,818.0,811.0,1430.0,1430.0,1090.0,976.0,2016.0,585.0,718.0,2046.0,919.0,202.0
77536,14487.0,475.0,1701.0,2173.0,2280.0,2280.0,2239.0,745.0,2001.0,587.0,447.0,1038.0,606.0,195.0
77547,3627.0,71.0,441.0,294.0,603.0,603.0,525.0,344.0,787.0,23.0,95.0,294.0,82.0,68.0
77562,4456.0,261.0,303.0,511.0,844.0,844.0,641.0,169.0,452.0,130.0,215.0,533.0,277.0,120.0
77571,17045.0,613.0,1639.0,2330.0,2585.0,2585.0,2693.0,851.0,2626.0,457.0,743.0,1389.0,945.0,174.0
77586,10039.0,226.0,912.0,1556.0,1454.0,1454.0,1287.0,738.0,1206.0,315.0,303.0,1020.0,866.0,156.0
77587,6599.0,234.0,660.0,641.0,1119.0,1119.0,732.0,356.0,1404.0,144.0,239.0,441.0,483.0,146.0
77598,12963.0,329.0,1938.0,1917.0,1711.0,1711.0,2174.0,677.0,1747.0,354.0,302.0,911.0,727.0,176.0
77002,2732.0,82.0,318.0,589.0,575.0,575.0,541.0,236.0,188.0,39.0,22.0,20.0,101.0,21.0
77003,4600.0,103.0,453.0,573.0,872.0,872.0,875.0,369.0,664.0,127.0,28.0,141.0,365.0,30.0
77004,13281.0,265.0,1677.0,3206.0,2589.0,2589.0,1749.0,513.0,1666.0,183.0,299.0,467.0,283.0,384.0
77005,11340.0,371.0,1352.0,2358.0,2896.0,2896.0,2041.0,461.0,988.0,213.0,309.0,283.0,50.0,18.0
77006,13133.0,621.0,1441.0,2990.0,2857.0,2857.0,1921.0,727.0,1476.0,181.0,197.0,332.0,212.0,178.0
77007,19433.0,355.0,1535.0,3297.0,4429.0,4429.0,3328.0,1636.0,2964.0,348.0,388.0,622.0,337.0,194.0
77008,17199.0,436.0,1253.0,2773.0,3157.0,3157.0,3347.0,1399.0,2779.0,313.0,560.0,753.0,354.0,75.0
77009,16985.0,469.0,1208.0,2249.0,3144.0,3144.0,3199.0,570.0,3212.0,416.0,688.0,925.0,683.0,222.0
77010,200.0,0.0,45.0,38.0,38.0,38.0,39.0,8.0,24.0,0.0,0.0,8.0,0.0,0.0
77011,6996.0,123.0,602.0,715.0,1058.0,1058.0,890.0,527.0,1925.0,107.0,256.0,277.0,349.0,167.0
77012,8919.0,135.0,533.0,1071.0,1308.0,1308.0,1655.0,383.0,1576.0,215.0,321.0,468.0,866.0,388.0
77013,7497.0,117.0,595.0,851.0,1340.0,1340.0,969.0,705.0,1728.0,250.0,167.0,377.0,281.0,117.0
77014,13351.0,34.0,395.0,1321.0,2128.0,2128.0,2112.0,664.0,3048.0,513.0,434.0,1496.0,1018.0,188.0
77015,21888.0,231.0,2141.0,2369.0,3742.0,3742.0,2781.0,1663.0,5166.0,677.0,580.0,1467.0,703.0,368.0
77016,9664.0,113.0,289.0,671.0,1314.0,1314.0,1650.0,495.0,2181.0,479.0,418.0,1082.0,669.0,303.0
77017,13336.0,131.0,431.0,1764.0,2306.0,2306.0,1771.0,658.0,3904.0,303.0,415.0,744.0,759.0,150.0
77018,13465.0,229.0,713.0,1615.0,2485.0,2485.0,2565.0,1038.0,2778.0,358.0,542.0,600.0,311.0,231.0
77019,11706.0,362.0,1537.0,2719.0,2013.0,2013.0,1933.0,711.0,1579.0,275.0,160.0,258.0,106.0,53.0
77020,9352.0,168.0,624.0,1284.0,1306.0,1306.0,1535.0,449.0,1836.0,177.0,261.0,801.0,640.0,271.0
77021,9874.0,143.0,923.0,1755.0,1740.0,1740.0,1519.0,391.0,1653.0,166.0,339.0,350.0,650.0,245.0
77022,11134.0,237.0,600.0,1060.0,1706.0,1706.0,2322.0,587.0,2220.0,103.0,403.0,875.0,752.0,269.0
77023,13914.0,251.0,1554.0,1997.0,2549.0,2549.0,2358.0,730.0,2150.0,244.0,433.0,654.0,582.0,412.0
77024,14922.0,391.0,1147.0,2202.0,2847.0,2847.0,2927.0,1251.0,2701.0,319.0,230.0,645.0,170.0,92.0
77025,12871.0,350.0,905.0,1768.0,2787.0,2787.0,2716.0,1018.0,1800.0,140.0,164.0,432.0,549.0,242.0
77026,7206.0,212.0,317.0,691.0,1039.0,1039.0,920.0,238.0,1711.0,79.0,435.0,493.0,729.0,342.0
77027,9273.0,357.0,1033.0,2032.0,1663.0,1663.0,2111.0,537.0,747.0,104.0,84.0,364.0,181.0,60.0
77028,5904.0,71.0,66.0,401.0,700.0,700.0,952.0,656.0,1508.0,177.0,233.0,537.0,403.0,200.0
77029,6038.0,71.0,519.0,611.0,1154.0,1154.0,1071.0,451.0,1095.0,51.0,136.0,214.0,497.0,168.0
77030,6073.0,155.0,680.0,1419.0,1082.0,1082.0,1128.0,373.0,708.0,97.0,117.0,168.0,63.0,83.0
77031,8284.0,80.0,166.0,600.0,828.0,828.0,3064.0,749.0,1325.0,458.0,105.0,500.0,340.0,69.0
77032,3385.0,108.0,271.0,338.0,473.0,473.0,221.0,209.0,790.0,67.0,171.0,190.0,446.0,101.0
77033,9073.0,132.0,448.0,708.0,1282.0,1282.0,1856.0,558.0,1972.0,200.0,371.0,716.0,430.0,400.0
77034,15144.0,356.0,1243.0,1930.0,1976.0,1976.0,2439.0,989.0,3124.0,172.0,568.0,1192.0,822.0,333.0
77035,15653.0,196.0,623.0,1221.0,2738.0,2738.0,3701.0,995.0,3574.0,306.0,464.0,742.0,831.0,262.0
77036,29599.0,443.0,807.0,1737.0,3622.0,3622.0,8107.0,4555.0,5069.0,1353.0,620.0,1724.0,1171.0,391.0
77037,7777.0,141.0,324.0,517.0,1181.0,1181.0,1102.0,413.0,2312.0,134.0,331.0,631.0,588.0,103.0
77038,10763.0,63.0,312.0,886.0,1508.0,1508.0,1798.0,751.0,2375.0,412.0,612.0,816.0,1026.0,204.0
77039,10637.0,201.0,584.0,1258.0,1577.0,1577.0,1592.0,248.0,2463.0,410.0,619.0,799.0,692.0,194.0
77040,22048.0,303.0,1645.0,2470.0,3329.0,3329.0,3148.0,1285.0,4498.0,569.0,1145.0,2019.0,1313.0,324.0
77041,16718.0,312.0,660.0,1966.0,1911.0,1911.0,2570.0,1078.0,3596.0,792.0,1075.0,1612.0,990.0,156.0
77042,19042.0,378.0,1569.0,2049.0,2965.0,2965.0,3490.0,906.0,3312.0,537.0,1004.0,1708.0,734.0,390.0
77043,10502.0,156.0,1026.0,1596.0,1696.0,1696.0,1642.0,786.0,1940.0,234.0,500.0,385.0,436.0,105.0
77044,12925.0,151.0,464.0,869.0,1685.0,1685.0,1572.0,1236.0,2958.0,510.0,921.0,1298.0,1141.0,120.0
77045,11870.0,16.0,374.0,670.0,1104.0,1104.0,2877.0,1262.0,2777.0,465.0,375.0,1157.0,575.0,218.0
77046,735.0,67.0,56.0,156.0,261.0,261.0,101.0,0.0,46.0,39.0,0.0,9.0,0.0,0.0
77047,9817.0,40.0,368.0,730.0,1215.0,1215.0,1780.0,1293.0,2222.0,426.0,299.0,735.0,462.0,247.0
77048,5989.0,178.0,199.0,424.0,910.0,910.0,1171.0,423.0,1229.0,66.0,175.0,540.0,384.0,290.0
77049,12021.0,333.0,632.0,1282.0,1950.0,1950.0,2010.0,747.0,2509.0,658.0,336.0,1054.0,350.0,160.0
77050,1696.0,0.0,120.0,99.0,369.0,369.0,279.0,56.0,253.0,128.0,112.0,125.0,116.0,39.0
77051,4238.0,45.0,339.0,607.0,787.0,787.0,582.0,308.0,555.0,149.0,267.0,194.0,376.0,29.0
77054,12556.0,213.0,1577.0,2618.0,2141.0,2141.0,2322.0,912.0,1618.0,168.0,152.0,505.0,191.0,139.0
77055,19264.0,294.0,1817.0,2996.0,3383.0,3383.0,4006.0,1054.0,3140.0,258.0,561.0,915.0,642.0,198.0
77056,8801.0,330.0,1002.0,1992.0,1510.0,1510.0,1655.0,383.0,951.0,12.0,244.0,436.0,222.0,64.0
77057,22650.0,395.0,1776.0,3288.0,3995.0,3995.0,5351.0,1316.0,3248.0,419.0,547.0,1312.0,853.0,150.0
77058,8855.0,554.0,1127.0,1859.0,1336.0,1336.0,482.0,284.0,1049.0,377.0,244.0,807.0,583.0,153.0
77059,8950.0,247.0,681.0,1520.0,1471.0,1471.0,1028.0,574.0,1085.0,179.0,650.0,824.0,594.0,97.0
77060,18840.0,273.0,1343.0,1805.0,3115.0,3115.0,2133.0,918.0,4830.0,432.0,710.0,1251.0,1478.0,552.0
77061,10092.0,155.0,523.0,1130.0,1682.0,1682.0,1475.0,832.0,1696.0,297.0,514.0,801.0,780.0,207.0
77062,12395.0,266.0,1689.0,2761.0,1980.0,1980.0,1145.0,425.0,1294.0,388.0,653.0,846.0,771.0,177.0
77063,20674.0,279.0,1186.0,2726.0,3271.0,3271.0,3808.0,1700.0,4124.0,702.0,831.0,1037.0,680.0,330.0
77064,22014.0,270.0,1669.0,2086.0,3410.0,3410.0,3673.0,1550.0,4019.0,753.0,1136.0,1995.0,1013.0,440.0
77065,17763.0,382.0,1277.0,1702.0,3102.0,3102.0,2512.0,740.0,3306.0,511.0,1122.0,1626.0,1330.0,153.0
77066,15274.0,218.0,711.0,1193.0,1609.0,1609.0,2401.0,952.0,3767.0,448.0,795.0,1732.0,1213.0,235.0
77067,12263.0,194.0,610.0,1206.0,1801.0,1801.0,2284.0,812.0,2912.0,232.0,539.0,940.0,594.0,139.0
77068,5091.0,204.0,222.0,472.0,537.0,537.0,682.0,405.0,1020.0,303.0,132.0,746.0,311.0,57.0
77069,7765.0,120.0,370.0,906.0,799.0,799.0,936.0,616.0,1456.0,367.0,460.0,977.0,600.0,158.0
77070,23443.0,644.0,2087.0,2708.0,3219.0,3219.0,3187.0,1263.0,3296.0,588.0,1122.0,2839.0,1939.0,551.0
77071,12239.0,388.0,457.0,964.0,1873.0,1873.0,2285.0,1193.0,2356.0,366.0,505.0,1272.0,365.0,215.0
77072,25049.0,212.0,925.0,2262.0,3475.0,3475.0,3880.0,1674.0,5938.0,948.0,981.0,2912.0,1378.0,464.0
77073,16546.0,175.0,696.0,1195.0,2340.0,2340.0,2627.0,939.0,3554.0,879.0,796.0,1765.0,1218.0,362.0
77074,15417.0,237.0,427.0,1533.0,2370.0,2370.0,3215.0,943.0,3300.0,479.0,537.0,1194.0,886.0,296.0
77075,17321.0,374.0,994.0,1321.0,2438.0,2438.0,2821.0,1248.0,3775.0,779.0,798.0,1907.0,635.0,231.0
77076,13097.0,256.0,521.0,985.0,1060.0,1060.0,2752.0,757.0,3833.0,204.0,664.0,978.0,871.0,216.0
77077,27639.0,577.0,1973.0,3346.0,4034.0,4034.0,4286.0,1778.0,5088.0,1153.0,1350.0,2765.0,791.0,498.0
77078,5278.0,23.0,179.0,181.0,733.0,733.0,802.0,466.0,1302.0,130.0,139.0,729.0,394.0,200.0
77079,14135.0,199.0,1380.0,2032.0,2280.0,2280.0,2124.0,1126.0,2620.0,478.0,760.0,667.0,375.0,94.0
77080,22511.0,341.0,1834.0,3877.0,3464.0,3464.0,3381.0,1401.0,4338.0,605.0,710.0,931.0,1169.0,460.0
77081,20843.0,411.0,1382.0,2954.0,3442.0,3442.0,3132.0,923.0,3998.0,401.0,625.0,1911.0,1299.0,365.0
77082,25187.0,255.0,1381.0,2161.0,4393.0,4393.0,3449.0,1995.0,4328.0,978.0,1338.0,3076.0,1276.0,557.0
77083,31865.0,167.0,968.0,1727.0,3363.0,3363.0,4655.0,2133.0,7190.0,1537.0,1662.0,5303.0,2599.0,561.0
77084,47785.0,512.0,2727.0,3725.0,4835.0,4835.0,6371.0,2658.0,10763.0,1498.0,2398.0,6160.0,5095.0,1043.0
77085,6919.0,108.0,115.0,364.0,1040.0,1040.0,1408.0,500.0,1704.0,127.0,264.0,816.0,396.0,77.0
77086,11033.0,63.0,588.0,689.0,1346.0,1346.0,2000.0,607.0,2361.0,333.0,378.0,1229.0,945.0,494.0
77087,15379.0,503.0,1183.0,1630.0,2500.0,2500.0,2831.0,799.0,2694.0,488.0,398.0,1200.0,916.0,237.0
77088,20554.0,157.0,600.0,1415.0,2904.0,2904.0,3462.0,1542.0,4701.0,487.0,994.0,2495.0,1446.0,351.0
77089,25635.0,493.0,1243.0,2237.0,4780.0,4780.0,4443.0,1602.0,4261.0,745.0,1312.0,2782.0,1224.0,513.0
77090,15488.0,166.0,871.0,1645.0,2474.0,2474.0,2663.0,789.0,2824.0,677.0,553.0,1431.0,1103.0,292.0
77091,9077.0,269.0,665.0,640.0,1239.0,1239.0,1347.0,497.0,2471.0,238.0,237.0,883.0,442.0,149.0
77092,15044.0,88.0,804.0,1858.0,2360.0,2360.0,2490.0,960.0,3131.0,676.0,440.0,1048.0,811.0,378.0
77093,14983.0,361.0,569.0,1546.0,1917.0,1917.0,2828.0,1043.0,3310.0,295.0,584.0,1121.0,971.0,438.0
77094,3586.0,57.0,208.0,309.0,529.0,529.0,435.0,168.0,593.0,223.0,252.0,592.0,205.0,15.0
77095,33547.0,543.0,1919.0,2539.0,2693.0,2693.0,3071.0,1958.0,6769.0,1696.0,1983.0,5602.0,3825.0,949.0
77096,15628.0,227.0,899.0,1703.0,2254.0,2254.0,3837.0,1375.0,2911.0,373.0,460.0,962.0,487.0,140.0
77098,7903.0,197.0,871.0,1609.0,1871.0,1871.0,1157.0,486.0,968.0,120.0,46.0,229.0,210.0,139.0
77099,19931.0,82.0,670.0,1919.0,2679.0,2679.0,4823.0,1689.0,3436.0,849.0,955.0,1606.0,891.0,332.0
77201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77336,5119.0,181.0,342.0,246.0,320.0,320.0,573.0,265.0,787.0,212.0,359.0,1056.0,619.0,159.0
77338,15127.0,86.0,1469.0,2258.0,2347.0,2347.0,2095.0,1030.0,2541.0,550.0,600.0,1338.0,570.0,243.0
77339,18850.0,418.0,1884.0,1948.0,2346.0,2346.0,2365.0,662.0,2740.0,701.0,999.0,3020.0,1409.0,358.0
77345,11954.0,229.0,722.0,1219.0,1439.0,1439.0,833.0,556.0,1548.0,426.0,785.0,1867.0,1782.0,548.0
77346,25543.0,521.0,1400.0,1875.0,2973.0,2973.0,2797.0,1663.0,3913.0,1390.0,1643.0,4492.0,2443.0,433.0
77373,26121.0,512.0,1171.0,1947.0,3817.0,3817.0,4137.0,1879.0,4138.0,880.0,1127.0,3785.0,2103.0,625.0
77375,16830.0,368.0,993.0,1734.0,2010.0,2010.0,2524.0,1048.0,2358.0,577.0,907.0,2033.0,1685.0,593.0
77377,13214.0,97.0,727.0,1341.0,1425.0,1425.0,1408.0,708.0,1967.0,420.0,1016.0,2226.0,1623.0,256.0
77379,34598.0,596.0,1639.0,4238.0,3431.0,3431.0,4350.0,2007.0,5431.0,1319.0,2144.0,5160.0,3686.0,597.0
77388,19322.0,181.0,1386.0,1796.0,2213.0,2213.0,2529.0,1330.0,3417.0,787.0,827.0,2569.0,1756.0,531.0
77389,9493.0,114.0,482.0,539.0,935.0,935.0,1452.0,397.0,1583.0,474.0,662.0,1163.0,1351.0,341.0
77396,19174.0,139.0,620.0,1531.0,3338.0,3338.0,2963.0,1622.0,3580.0,833.0,780.0,2193.0,992.0,583.0
77401,8507.0,279.0,855.0,1510.0,1799.0,1799.0,2067.0,502.0,998.0,65.0,82.0,239.0,42.0,69.0
77429,33355.0,604.0,1694.0,3318.0,3930.0,3930.0,3681.0,1631.0,5164.0,1434.0,1685.0,5092.0,4236.0,886.0
77433,22301.0,335.0,809.0,1551.0,1867.0,1867.0,2401.0,1038.0,3846.0,1265.0,1551.0,4264.0,2726.0,648.0
77447,5186.0,124.0,109.0,223.0,372.0,372.0,414.0,214.0,917.0,285.0,337.0,801.0,1068.0,322.0
77449,40603.0,502.0,2174.0,2628.0,4708.0,4708.0,3782.0,1830.0,8114.0,1664.0,3315.0,5904.0,4607.0,1375.0
77450,31952.0,468.0,2281.0,3326.0,3218.0,3218.0,3323.0,1753.0,5644.0,1625.0,2368.0,4853.0,2807.0,286.0
